id,transaction_time,card_token,merchant_address_country,cost_region,transaction_type,transaction_cost_type,transaction_personal_details_input,transaction_card_ownership_proof_method,state,amount_currency,amount_value,billing_amount_currency,billing_amount_value,interchange_currency,inter_change_fee,merchant_name,category,conversion_revenue_gbp,total_revenue_gbp,total_cost_gbp,profit_gbp
191701,2018-04-19 5:19:22,b6a5d8fe-d6fc-4e4b-96bd-6c6407913398,MX,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,MXN,280.5,GBP,10.98,GBP,0.12,HOOTERS LA DIANA II,EatingPlacesRestaurants,0.6937844999999996,0.8137844999999996,0.046542230625,0.7672422693749996
191722,2018-04-19 5:31:25,de218bfa-de1b-40ec-8343-57a01dc5484c,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,2.2,EUR,2.2,EUR,0.0,SPARTA SPORDIK.PARNU M,AthleticFieldsCommercialSpor,0.0,0.0,0.059419523399999986,-0.059419523399999986
191724,2018-04-19 5:34:03,2c016bf2-3724-4641-b5e6-d31c356af1f7,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,ZAR,51.0,GBP,3.01,GBP,0.01,UBER TRIP TBJEJ HELP.U,Limousines,0.0970329999999997,0.1070329999999997,0.05912610989999999,0.04790689009999971
191749,2018-04-19 5:51:21,fc374d92-fd28-4186-8a94-f9a76038698e,DK,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,DKK,36.0,GBP,4.22,GBP,0.01,Mobilbillet,PassengerRailways,-0.030448000000000697,-0.020448000000000695,0.05872486560000001,-0.0791728656000007
191751,2018-04-19 5:53:20,3cc4930c-ef99-45ac-848c-93814ae9bca2,SK,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,9.0,EUR,9.0,EUR,0.02,SLOVKARPATIA HOTEL.A.S,HolidayInns,0.0,0.0175902,0.057625323000000006,-0.040035123000000006
191757,2018-04-19 5:59:24,d8a2b2a7-60ca-404c-adc6-f4784a07a73e,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,344.0,EUR,344.0,EUR,0.69,EUROSTAR INTERNATIONAL,PassengerRailways,0.0,0.6068619,-0.54570288,1.15256478
191786,2018-04-19 6:13:01,d884a97c-5a75-4585-a3ca-199bdbe3b2dd,DE,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,40.0,EUR,40.0,EUR,-0.55,Transact Boxhagener 61,ZMemberFinancialInstitut,0.0,-0.48373050000000006,0.54197148,-1.02570198
191802,2018-04-19 6:24:35,f5fbcef1-900a-43d8-98d3-c29c9d1ff590,CZ,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,CZK,1000.0,GBP,34.47,GBP,-0.48,CZECH SAVINGS BANK,ZMemberFinancialInstitut,0.3059999999999974,-0.1740000000000026,0.5280468,-0.7020468000000026
191810,2018-04-19 6:33:57,20019174-d08e-4b16-a9eb-bf800ab0f1c6,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,1279.62,USD,1279.62,USD,20.47,HONOLULU PROPERTY TAX,TaxPayments,0.0,15.25254499,-1.1324332694249999,16.384978259425
191811,2018-04-19 6:33:59,20019174-d08e-4b16-a9eb-bf800ab0f1c6,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,12.8,USD,12.8,USD,0.2,OPC TAX*SERVICE FEE,TaxPayments,0.0,0.1490234,0.04747812800000001,0.10154527199999999
191818,2018-04-19 6:37:01,e96e21b7-c41b-408b-a1ad-a868ba6d7bd1,CA,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,CAD,10.0,GBP,5.63,GBP,0.09,BCF - RBIONLINE BOOKIN,TransportationServicesNotElse,-0.11997999999999998,-0.02997999999999998,0.052212524999999996,-0.08219252499999997
191819,2018-04-19 6:37:28,d8a2b2a7-60ca-404c-adc6-f4784a07a73e,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,14.9,EUR,14.9,EUR,0.03,RATP             75  P,TransportationSuburbanAndLoca,0.0,0.0263853,0.056068590300000026,-0.029683290300000026
191820,2018-04-19 6:37:36,98f72deb-7de2-4e6b-9906-8e9502f56a9b,DE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,7.2,EUR,7.2,EUR,0.01,BONANZA Coffee,BusinessServicesNotElsewhere,0.0,0.0087951,0.05810025840000001,-0.04930515840000001
191826,2018-04-19 6:40:09,c4fffbde-408a-47f2-84ba-9d8a317dd1bb,DE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,4.5,EUR,4.5,EUR,0.01,DB Internet,PassengerRailways,0.0,0.0087951,0.0588126615,-0.0500175615
191832,2018-04-19 6:44:29,c4fffbde-408a-47f2-84ba-9d8a317dd1bb,DE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,51.75,EUR,51.75,EUR,0.1,DB Internet,PassengerRailways,0.0,0.087951,0.04634560725000003,0.04160539274999997
191871,2018-04-19 7:00:51,4e72c770-4549-4071-8935-ba73c299fd81,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,PLN,8.0,PLN,8.0,PLN,0.02,McDonalds 128 Kalis,FastFoodRestaurants,0.0,0.0041116799999999995,0.0595065984,-0.0553949184
191873,2018-04-19 7:01:37,47ee362a-61eb-49be-8712-6bd70222a2ba,RU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,RUB,230.0,GBP,2.69,GBP,0.03,KOFEEST SMT,FastFoodRestaurants,-0.06056999999999979,-0.030569999999999792,0.0559617875,-0.08653178749999979
191884,2018-04-19 7:06:03,162987a0-808f-4ece-ac3b-4f1ac8cfc1e8,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,3.55,EUR,3.55,EUR,0.01,FOURNIL CHAMONI,Bakeries,0.0,0.0087951,0.05906332185000001,-0.05026822185000001
191901,2018-04-19 7:12:13,c81e41b4-a8e8-43fe-8d4e-036b099364f1,NL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,2.0,EUR,2.0,EUR,0.0,Soukiasian & Hovhannis,EatingPlacesRestaurants,0.0,0.0,0.059472293999999995,-0.059472293999999995
191911,2018-04-19 7:19:41,f4ec0fe6-5f01-4c10-b4fd-e6c2cfd95b2f,FR,Inter,POS_PURCHASE,POS/ECOM,STRIPE,NONE,SUCCESS,EUR,4.4,EUR,4.4,EUR,0.01,ASF PISTE NPCI,BridgeAndRoadFeesTolls,0.0,0.0087951,0.05883904679999999,-0.05004394679999999
191943,2018-04-19 7:29:44,9df566f2-0d9b-46c1-a84f-547bd2e914fc,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,11.0,EUR,11.0,EUR,0.02,BALTI JAAMA TURG,SecondHandStoresUsedMerchan,0.0,0.0175902,0.05709761699999999,-0.03950741699999999
191950,2018-04-19 7:32:05,4c029044-9688-4314-b121-4391a4f63d79,SE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,SEK,33.0,GBP,2.78,GBP,0.01,Shell 7-11 61311 Kumla,ServiceStationsWithOrWithou,-0.04707700000000026,-0.037077000000000256,0.059151876900000004,-0.09622887690000026
191985,2018-04-19 7:42:32,d502de90-570a-42ff-8b4a-e5945c1909d0,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,2480.0,GBP,6.99,GBP,0.01,NEMZETI DOHA'NYBOLT,CigarStoresAndStands,0.16752000000000056,0.17752000000000057,0.057953255999999995,0.11956674400000057
191987,2018-04-19 7:42:44,d3dd0799-2e78-4244-8bf1-700ad9027ba0,TH,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,THB,170.0,GBP,3.84,GBP,0.04,TLR-EMQUATIER,TelecommunicationEquipmentIncl,-0.11403000000000008,-0.07403000000000007,0.0544574625,-0.12848746250000007
191991,2018-04-19 7:43:16,b1fb0a86-51ab-460f-bfac-4236c5517fd1,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,34.1,GBP,34.1,GBP,0.07,STRATFORD SST,PassengerRailways,0.0,0.07,-0.00880000000000001,0.07880000000000001
191997,2018-04-19 7:45:22,9df566f2-0d9b-46c1-a84f-547bd2e914fc,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,3.0,EUR,3.0,EUR,0.01,BALTI JAAMA TURG,MiscellaneousFoodStoresConven,0.0,0.0087951,0.059208441,-0.050413341
192003,2018-04-19 7:47:03,08084088-eba1-4d30-a2b3-81972d9c1abd,AU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,AUD,74.61,GBP,40.86,GBP,0.65,EatNowAUS,FastFoodRestaurants,-1.4460336900000001,-0.7960336900000001,0.006517457887500008,-0.8025511478875001
192022,2018-04-19 7:53:43,6ad83c39-325f-4702-9275-b1583058fc97,IS,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,ISK,16350.0,GBP,116.49,GBP,0.23,Wild Westfjords,TravelAgenciesAndTourOperato,1.1734499999999883,1.4034499999999883,0.02540503499999991,1.3780449649999884
192026,2018-04-19 7:54:55,4e72c770-4549-4071-8935-ba73c299fd81,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,PLN,30.0,PLN,30.0,PLN,0.06,FOR MEN SALON FRYZJERS,BarberAndBeautyShops,0.0,0.012335039999999999,0.05814974400000002,-0.04581470400000002
192027,2018-04-19 7:54:59,9df566f2-0d9b-46c1-a84f-547bd2e914fc,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.0,EUR,4.0,EUR,0.01,KOTZEBUE B-C.KOTZEBUE,Bakeries,0.0,0.0087951,0.05894458799999999,-0.05014948799999999
192042,2018-04-19 7:59:24,4cdf260b-1ecc-4802-9d8f-6e131deeaa8d,SE,Inter,POS_PURCHASE,POS/ECOM,MANUAL,UNKNOWN,SUCCESS,SEK,59.06,GBP,4.97,GBP,0.01,EASYPARK,AutomobileParkingLotsAndGara,-0.08961114000000059,-0.0796111400000006,0.058482116657999995,-0.1380932566580006
192044,2018-04-19 8:00:35,3f27e995-6460-4976-8c40-df37846b353e,DK,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,54.95,GBP,6.44,GBP,0.01,Fakta 331,GroceryStoresSupermarkets,-0.04783660000000012,-0.037836600000000116,0.05805364901999999,-0.0958902490200001
192047,2018-04-19 8:01:04,fc374d92-fd28-4186-8a94-f9a76038698e,DK,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,DKK,24.0,GBP,2.81,GBP,0.01,Mobilbillet,PassengerRailways,-0.023632000000000097,-0.013632000000000097,0.05914991039999999,-0.0727819104000001
192056,2018-04-19 8:03:10,9f06b5e6-fef0-490b-9e12-0b9d02631dbd,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,8.58,GBP,4.71,GBP,0.05,GLENMORE ROOFTOP HOT,EatingPlacesRestaurants,-0.1551088199999997,-0.1051088199999997,0.053318613975,-0.1584274339749997
192069,2018-04-19 8:07:29,7b018270-2bcb-41c2-a951-573dccd866f2,PL,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,PLN,400.0,PLN,400.0,PLN,-2.56,02906 1045W2050C,ZMemberFinancialInstitut,0.0,-0.5262950399999999,1.1866003200000002,-1.71289536
192071,2018-04-19 8:07:48,3f27e995-6460-4976-8c40-df37846b353e,DK,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,60.0,GBP,7.04,GBP,0.01,Papir og Gaveartikler,CardGiftNoveltyAndSouveni,-0.04408000000000012,-0.03408000000000012,0.057874776,-0.09195477600000013
192073,2018-04-19 8:08:08,ded963fd-7295-4ea1-9a01-779bfd247815,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,127.5,EUR,127.5,EUR,0.26,GRUPPO GESTHOTEL SRL,LodgingHotelsMotelsResorts,0.0,0.2286726,0.026358742500000032,0.20231385749999997
192096,2018-04-19 8:14:08,8c0b0603-12a6-47b5-82fa-3ffa87a0b88c,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,2.5,GBP,2.5,GBP,0.01,SUBWAY,EatingPlacesRestaurants,0.0,0.01,0.054400000000000004,-0.0444
192109,2018-04-19 8:20:11,0cb847d4-dd9d-4938-870b-946f24a4da9b,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,8.58,EUR,8.58,EUR,0.02,U2,GroceryStoresSupermarkets,0.0,0.0175902,0.05773614126,-0.04014594126
192119,2018-04-19 8:24:54,ab3e969b-0671-4315-9995-1216c069a059,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,9.75,EUR,9.75,EUR,0.02,SISA,MiscellaneousFoodStoresConven,0.0,0.0175902,0.05742743324999998,-0.03983723324999998
192126,2018-04-19 8:26:10,c4fffbde-408a-47f2-84ba-9d8a317dd1bb,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,55.67,EUR,55.67,EUR,0.11,HORNISGRINDE APOTHEKE,DrugStoresPharmacies,0.0,0.0967461,0.04531130349000001,0.05143479650999999
192153,2018-04-19 8:34:42,61a481ba-48a4-417b-b547-d0de82b629fa,PT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,100.0,EUR,100.0,EUR,-0.62,Loja Lidl,ZMemberFinancialInstitut,0.0,-0.5452962,1.2649287,-1.8102249000000001
192161,2018-04-19 8:36:19,4709ac6e-87c9-4636-b0fd-c131c23f8b8e,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,2.6,GBP,2.6,GBP,0.01,FRENCH VILLAGE STANMIL,Bakeries,0.0,0.01,0.0542,-0.044199999999999996
192185,2018-04-19 8:41:48,3f27e995-6460-4976-8c40-df37846b353e,DK,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,55.95,GBP,6.56,GBP,0.01,Pladsens Kiosk vTaoqee,MiscellaneousFoodStoresConven,-0.04590460000000096,-0.03590460000000096,0.05801822861999999,-0.09392282862000095
192201,2018-04-19 8:44:43,4e722d62-9d73-44e3-ac86-87c842a9bf07,ZA,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,ZAR,100.0,GBP,5.91,GBP,-0.25,ATM Mowbray,ZMemberFinancialInstitut,0.1982999999999997,-0.0517000000000003,0.071108985,-0.1228089850000003
192206,2018-04-19 8:46:01,283d5197-f10e-428f-892f-cde481d7110e,FR,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,-0.52,373 RUE DES PYRENEES,ZMemberFinancialInstitut,0.0,-0.4573452,0.30098574,-0.75833094
192235,2018-04-19 8:55:15,2979fea4-b9b5-4ae1-bf37-4fccfe5f9c8f,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,56.2,EUR,56.2,EUR,0.11,GEANT     CG809,VarietyStores,0.0,0.0967461,0.04517146140000006,0.051574638599999945
192264,2018-04-19 9:04:56,69314efd-2369-4f27-8218-f2542e791bfd,BG,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,BGN,200.0,GBP,89.16,GBP,-0.54,FIB_ATM_AFIB8808,ZMemberFinancialInstitut,-0.5056000000000012,-1.0456000000000012,1.2884187200000001,-2.3340187200000013
192286,2018-04-19 9:10:44,067617aa-2fbc-49ea-82f2-82705d43de9e,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,40.0,GBP,22.01,GBP,0.24,WOOLWORTHS 1113,GroceryStoresSupermarkets,-0.6711599999999969,-0.4311599999999969,0.031048550000000008,-0.4622085499999969
192292,2018-04-19 9:13:05,32f621ff-6d44-479e-8c01-877b587ab588,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,7.05,GBP,7.05,GBP,0.01,WAITROSE,GroceryStoresSupermarkets,0.0,0.01,0.0453,-0.0353
192309,2018-04-19 9:17:02,817c9922-1028-469d-9082-0df5ebd410f5,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,9.0,EUR,9.0,EUR,0.02,BACHAUMONT FB,EatingPlacesRestaurants,0.0,0.0175902,0.057625323000000006,-0.040035123000000006
192310,2018-04-19 9:17:16,4b70fd00-4b85-431d-ab8d-553a962c6889,FR,Inter,POS_PURCHASE,POS/ECOM,MANUAL,NONE,SUCCESS,EUR,49.0,EUR,49.0,EUR,0.1,AMAZON.FR/PREM,DirectMarketingCombinationCat,0.0,0.087951,0.047071203000000006,0.040879796999999995
192408,2018-04-19 9:23:21,d3dd0799-2e78-4244-8bf1-700ad9027ba0,TH,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,THB,790.0,GBP,17.87,GBP,0.2,UNIQLO-EMQUARTIER,MenSAndWomenSClothingStore,-0.504609999999996,-0.304609999999996,0.03643173750000001,-0.341041737499996
192413,2018-04-19 9:25:40,f4ec0fe6-5f01-4c10-b4fd-e6c2cfd95b2f,FR,Inter,POS_PURCHASE,POS/ECOM,STRIPE,NONE,SUCCESS,EUR,23.8,EUR,23.8,EUR,0.05,ASF PISTE NPCI,BridgeAndRoadFeesTolls,0.0,0.0439755,0.05372029859999994,-0.009744798599999938
192421,2018-04-19 9:27:38,c4e148d5-36b0-4244-b772-e8452deed6d7,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,4.9,EUR,4.9,EUR,0.01,MCDONALDS RESTAURANTS,FastFoodRestaurants,0.0,0.0087951,0.0587071203,-0.0499120203
192425,2018-04-19 9:28:32,817c9922-1028-469d-9082-0df5ebd410f5,FR,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,150.0,EUR,150.0,EUR,-0.68,BPE PARIS LOUVRE,ZMemberFinancialInstitut,0.0,-0.5980668,1.86739305,-2.4654598500000002
192428,2018-04-19 9:29:34,9f06b5e6-fef0-490b-9e12-0b9d02631dbd,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,47.98,GBP,26.35,GBP,0.29,GLENMORE ROOFTOP HOT,EatingPlacesRestaurants,-0.8560514199999965,-0.5660514199999964,0.025392435725000002,-0.5914438557249965
192435,2018-04-19 9:31:06,ded963fd-7295-4ea1-9a01-779bfd247815,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,50.0,EUR,50.0,EUR,0.1,STAZIONE SERVIZI E GES,ServiceStationsWithOrWithou,0.0,0.087951,0.046807350000000025,0.041143649999999976
192452,2018-04-19 9:34:57,3e99498e-2371-4520-8565-d5015afdc399,DE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,11.76,EUR,11.76,EUR,0.02,EREICHELT 10715 BERLIN,GroceryStoresSupermarkets,0.0,0.0175902,0.05689708871999999,-0.03930688871999999
192463,2018-04-19 9:37:58,85517a0e-f1c0-4c0d-b379-1269e9259075,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,11.36,EUR,11.36,EUR,0.02,TESCO STORES 3521 SACA,GroceryStoresSupermarkets,0.0,0.0175902,0.057002629920000006,-0.039412429920000006
192466,2018-04-19 9:38:27,7236a09f-1574-4e6e-9074-3ac062e59581,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,1.0,EUR,1.0,EUR,0.0,GATHER AND GATHER DUB1,EatingPlacesRestaurants,0.0,0.0,0.059736147,-0.059736147
192539,2018-04-19 9:53:08,bcec3055-8ab6-47d1-af43-20a6979bda5e,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,13.5,GBP,13.5,GBP,0.03,Sweet Touch,CandyNutConfectioneryStores,0.0,0.03,0.0324,-0.0023999999999999994
192574,2018-04-19 10:00:57,c828f8f2-390d-451b-b177-a91575344b25,FR,Inter,POS_PURCHASE,POS/ECOM,MANUAL,NONE,SUCCESS,EUR,35.0,EUR,35.0,EUR,0.07,TOP3 NICE SUN S,BarberAndBeautyShops,0.0,0.06156570000000001,0.05076514500000001,0.010800554999999996
192575,2018-04-19 10:01:02,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,RO,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,RON,2000.0,GBP,375.07,GBP,-0.89,ALPHA BANK ROMANIA,ZMemberFinancialInstitut,-1.4399999999999977,-2.329999999999998,5.218187,-7.548186999999999
192583,2018-04-19 10:03:08,4cdf260b-1ecc-4802-9d8f-6e131deeaa8d,SE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SEK,95.0,GBP,8.0,GBP,0.02,RESTAURANG BREDBAR SOL,EatingPlacesRestaurants,-0.1385550000000002,-0.1185550000000002,0.05755843349999999,-0.1761134335000002
192601,2018-04-19 10:08:51,c22623a8-1887-40d0-9846-36e0e01e6f73,FI,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,9.4,EUR,9.4,EUR,0.02,HTC Helsinki Santa Mar,EatingPlacesRestaurants,0.0,0.0175902,0.0575197818,-0.0399295818
192622,2018-04-19 10:14:37,53204f18-df16-46aa-b644-63444b55fed7,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,EUR,14.99,EUR,14.99,EUR,0.03,Amazon DE Marketplace,BookStores,0.0,0.0263853,0.042920181375000005,-0.016534881375000005
192627,2018-04-19 10:15:20,e40d2a7a-66dc-48a5-96d6-9c0d50d0ab18,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,151.16,EUR,151.16,EUR,0.3,Revolut*0877*,RFinancialInstitutionsMe,0.0,0.263853,-0.2064934632,0.4703464632
192630,2018-04-19 10:16:52,a9a2f058-aa5b-42cf-be70-3ce70c2629bf,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,TORUPILLI SELVER ISETE,GroceryStoresSupermarkets,0.0,0.0175902,0.05736147,-0.03977127
192631,2018-04-19 10:16:56,067617aa-2fbc-49ea-82f2-82705d43de9e,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,80.4,GBP,44.15,GBP,0.49,NEXUS STAGE PTY LTD,EatingPlacesRestaurants,-1.4391316000000032,-0.9491316000000032,0.0024135854999999956,-0.9515451855000032
192652,2018-04-19 10:22:50,381f59d1-4d4b-4e96-8eb2-116541800132,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,9.0,CHF,9.0,CHF,0.07,SV SA RIST UBS SUGLI,EatingPlacesRestaurants,0.0,0.0529907,0.05795607300000001,-0.004965373000000009
192655,2018-04-19 10:23:07,d8a2b2a7-60ca-404c-adc6-f4784a07a73e,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,6.1,EUR,6.1,EUR,0.01,SARL DU CHATEAU,ProfessionalServicesNotElsewh,0.0,0.0087951,0.05839049669999999,-0.04959539669999999
192662,2018-04-19 10:24:05,2fff7316-ff85-461f-ab98-645348c7abbf,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,28.5,EUR,28.5,EUR,0.06,ABORD 1,EatingPlacesRestaurants,0.0,0.0527706,0.052480189499999996,0.00029041050000000457
192663,2018-04-19 10:24:30,53204f18-df16-46aa-b644-63444b55fed7,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,EUR,15.99,EUR,15.99,EUR,0.03,Amazon DE Marketplace,BookStores,0.0,0.0263853,0.041820793875,-0.015435493874999998
192668,2018-04-19 10:25:43,7236a09f-1574-4e6e-9074-3ac062e59581,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,1.3,EUR,1.3,EUR,0.0,Ireland Vending,MiscellaneousFoodStoresConven,0.0,0.0,0.0596569911,-0.0596569911
192686,2018-04-19 10:31:58,e6b6d667-e61e-4b55-8e51-86446a65ed70,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.35,GBP,5.35,GBP,0.01,STARBUCKS,FastFoodRestaurants,0.0,0.01,0.0487,-0.0387
192688,2018-04-19 10:32:06,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,JPY,1090.0,GBP,7.26,GBP,0.08,SHAKESHACK TOKYODOME,FastFoodRestaurants,-0.16072000000000042,-0.08072000000000042,0.050124100000000005,-0.1308441000000004
192699,2018-04-19 10:33:55,654dce3d-14e9-46fb-837d-29ec3509395c,HU,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,HUF,200000.0,GBP,563.8,GBP,-1.11,UNICREDIT HU,ZMemberFinancialInstitut,13.599999999999909,12.48999999999991,7.59774,4.89225999999991
192703,2018-04-19 10:34:21,ffd5fb43-900a-49f8-8675-b4bc73c2e647,BR,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,BRL,237.1,GBP,49.21,GBP,0.54,POUSADA PARAISO NATURA,EatingPlacesRestaurants,1.5538483999999997,2.0938483999999997,-0.00017018950000000088,2.0940185894999996
192705,2018-04-19 10:34:58,9f06b5e6-fef0-490b-9e12-0b9d02631dbd,AU,Intra,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,AUD,8.58,GBP,4.71,GBP,0.05,GLENMORE ROOFTOP HOT,EatingPlacesRestaurants,-0.1551088199999997,-0.1051088199999997,0.053318613975,-0.1584274339749997
192711,2018-04-19 10:35:27,817c9922-1028-469d-9082-0df5ebd410f5,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,47.8,EUR,47.8,EUR,0.1,CAFE LE NAPOLEO,EatingPlacesRestaurants,0.0,0.087951,0.04738782660000007,0.04056317339999993
192767,2018-04-19 10:43:17,ef96da01-e506-41cc-9f30-b81b856d0501,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,13.8,EUR,13.8,EUR,0.03,CRV*TFL.GOV.UK CP VICT,ProfessionalServicesNotElsewh,0.0,0.0263853,0.035125524000000005,-0.008740224000000005
192770,2018-04-19 10:44:09,a5a7185b-a6ee-4bc9-8c3e-62819592761b,CN,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,USD,75.2,USD,75.2,USD,1.08,ali*aliexpress.com,GroceryStoresSupermarkets,0.0,0.8047263600000001,-0.010640997999999999,0.815367358
